user_id,registration_date,campaign_join_date,age,gender,device,total_spent,purchases,has_coupon,churn
user_0910,2021-10-31,2022-08-06,51.0,Male,Desktop,132.5822725704275,1.0,False,False
user_0911,2020-10-11,2021-01-23,37.0,Male,Tablet,156.5635028385849,2.0,False,False
user_0912,03/04/2021,2021-11-04,52.0,nan,Desktop,857.1800093132958,3.0,False,True
user_0913,10/12/2020,2021-06-01,68.0,Female,Mobile,319.1255902794134,8.0,True,False
user_0914,2022-11-08,2023-08-06,67.0,Male,Mobile,1118.96582409769,9.0,True,False
user_0915,2020-01-18,09/22/2020,35.0,Female,Mobile,138.83199289596678,0.0,True,False
user_0916,2022-02-07,2022-08-30,63.0,Female,Mobile,534.0094809974241,7.0,False,False
user_0917,2021-08-12,05/28/2022,41.0,Male,Tablet,495.3212525494565,4.0,True,False
user_0918,10/06/2022,2023-04-16,25.0,nan,Desktop,458.3608464870086,6.0,False,False
user_0919,2020-07-12,2021-07-05,47.0,Female,Tablet,592.5924721411565,7.0,True,False
user_0920,2021-05-16,,61.0,Female,Mobile,604.1292849458134,4.0,False,False
user_0921,09/14/2022,,,Female,Desktop,466.4682034741792,7.0,False,False
user_0922,2020-04-23,2021-01-02,40.0,Female,Desktop,297.1652112345459,9.0,False,False
user_0923,08/04/2022,2023-01-27,69.0,Male,Desktop,709.5520728482759,7.0,False,False
user_0924,2022-04-10,2023-03-28,66.0,Male,Mobile,625.6105326165673,8.0,True,False
user_0925,07/13/2022,08/24/2022,28.0,Female,Mobile,522.9167381232148,1.0,False,False
user_0926,2020-02-24,2020-09-29,19.0,Female,Desktop,619.2734964834718,2.0,True,False
user_0927,2022-03-10,2022-11-02,43.0,Male,Mobile,653.788290018226,0.0,False,True
user_0928,2022-02-16,04/08/2022,53.0,Female,Tablet,347.653591303736,3.0,False,False
user_0929,06/10/2020,12/27/2020,50.0,Female,Mobile,612.1360746963612,4.0,True,False
user_0930,2020-03-27,2021-02-17,64.0,Male,Desktop,389.39285489633147,0.0,True,False
user_0931,2020-02-24,2020-12-26,30.0,Male,Desktop,660.40667131736,7.0,False,False
user_0932,2022-10-28,2023-06-08,57.0,Male,Desktop,461.5200827153538,1.0,False,False
user_0933,2022-04-12,2022-06-15,42.0,Female,Mobile,622.343914736344,0.0,False,False
user_0934,2020-11-08,02/02/2021,21.0,Male,Tablet,413.2409400580955,1.0,False,False
user_0935,2022-01-28,2022-08-08,59.0,Male,Desktop,632.7404871875345,4.0,False,False
user_0936,2021-03-18,2022-01-05,36.0,Female,Mobile,304.2461541767983,8.0,True,False
user_0937,2020-11-23,2021-11-14,,Female,Desktop,507.23377597269246,8.0,False,False
user_0938,2022-12-13,,54.0,Male,Mobile,696.1265030219868,1.0,True,True
user_0939,2022-01-30,,47.0,Male,Mobile,593.440931449185,1.0,False,False
user_0940,2021-08-01,2021-10-06,36.0,Female,Mobile,538.4057466898423,2.0,False,False
user_0941,2022-12-10,2023-02-14,40.0,nan,Desktop,860.7122679301278,6.0,True,False
user_0942,2022-10-03,,33.0,Female,Mobile,704.7273736977844,2.0,False,False
user_0943,04/05/2020,2020-11-08,18.0,Female,Desktop,671.1079898506255,0.0,False,False
user_0944,2022-03-24,2022-08-27,29.0,Male,Mobile,631.605555783301,5.0,False,False
user_0945,2021-05-05,07/08/2021,41.0,Male,Mobile,656.5393744493329,2.0,True,False
user_0946,2021-03-27,2021-08-07,51.0,Male,Tablet,831.4204021104329,0.0,True,False
user_0947,2020-06-13,2021-04-28,25.0,Male,Desktop,416.46626245580103,3.0,False,False
user_0948,2020-06-30,,35.0,Female,Tablet,701.8807930550483,0.0,False,False
user_0949,2021-04-13,2021-07-26,65.0,Male,Mobile,571.2975777549552,0.0,False,False
user_0950,2022-06-28,04/12/2023,22.0,Male,Mobile,423.3764925732013,1.0,True,False
user_0951,2022-01-04,2022-07-25,43.0,nan,Desktop,480.0549793917441,,False,False
user_0952,2022-04-02,06/15/2022,47.0,Male,Desktop,543.8309363092686,7.0,False,False
user_0953,2022-08-01,2022-12-31,30.0,Male,Mobile,328.0119864661155,1.0,False,False
user_0954,2020-01-07,2020-04-11,36.0,Male,Mobile,672.8025551000894,1.0,False,True
user_0955,11/25/2020,,46.0,Female,Desktop,479.42971518219224,9.0,False,False
user_0956,02/13/2022,2022-11-03,20.0,Female,Mobile,516.9858324485348,9.0,False,False
user_0957,2020-05-30,01/02/2021,43.0,Male,Desktop,771.4405099855614,7.0,False,False
user_0958,05/26/2020,2020-07-07,57.0,Female,Mobile,525.9496410453605,5.0,False,False
user_0959,2022-07-03,2023-05-18,29.0,Female,Mobile,810.533688884221,3.0,False,False
user_0960,2021-11-30,2022-08-01,19.0,Female,Tablet,395.0370982209712,2.0,False,False
user_0961,2020-03-22,2020-06-14,28.0,nan,Mobile,280.5860322410698,0.0,False,False
user_0962,2021-05-28,2022-02-02,61.0,Female,Mobile,442.0013706110234,2.0,True,False
user_0963,03/25/2022,2023-02-12,45.0,Female,Desktop,0.1,8.0,True,False
user_0964,2021-12-09,08/28/2022,35.0,Male,Mobile,681.1523504941887,4.0,True,False
user_0965,2022-01-15,11/09/2022,30.0,Male,Mobile,292.220291742501,5.0,True,True
user_0966,2022-10-19,2023-01-09,54.0,Male,Desktop,376.46091571074606,4.0,True,True
user_0967,12/07/2021,2022-10-13,39.0,Female,Mobile,,0.0,False,False
user_0968,2021-04-15,2021-11-13,29.0,Female,Mobile,523.8242195835783,9.0,False,False
user_0969,01/30/2021,05/13/2021,19.0,Female,Mobile,411.8909083839759,0.0,False,False
user_0970,09/17/2020,12/09/2020,54.0,Male,Mobile,92.69152549564615,3.0,True,False
user_0971,03/15/2022,,24.0,Female,Desktop,760.1616059794388,2.0,True,False
user_0972,07/22/2022,2022-09-03,,nan,Desktop,644.6160066952929,7.0,False,False
user_0973,2022-06-23,09/13/2022,43.0,Female,Mobile,911.1442659396503,6.0,False,False
user_0974,12/12/2022,2023-02-01,41.0,Female,Desktop,380.7240328019186,6.0,False,False
user_0975,2022-07-28,05/13/2023,29.0,Female,Tablet,209.10994712439845,7.0,False,False
user_0976,2022-05-03,2023-02-20,33.0,nan,Mobile,698.9510570528847,9.0,False,False
user_0977,2021-08-15,2022-01-10,,Female,Desktop,462.38801651992975,6.0,False,False
user_0978,12/14/2021,10/29/2022,57.0,Female,Mobile,625.6339718137912,9.0,False,True
user_0979,2021-09-23,2022-02-26,26.0,Male,Desktop,823.9830574653112,1.0,False,False
user_0980,2020-02-28,,49.0,Male,Tablet,577.6306192928353,3.0,False,False
user_0981,2020-05-07,08/23/2020,32.0,Female,Mobile,533.4597801091066,5.0,False,False
user_0982,01/05/2022,2022-10-02,54.0,Male,Mobile,546.000557261118,2.0,False,False
user_0983,2021-12-21,2022-06-22,30.0,nan,Mobile,172.55036280706707,2.0,True,False
user_0984,2021-06-09,2022-02-07,22.0,Male,Mobile,721.6076418966094,5.0,False,False
user_0985,2021-06-04,2021-09-29,28.0,Female,Mobile,734.4172324498325,0.0,False,False
user_0986,07/05/2021,2022-06-24,27.0,Male,Desktop,606.1140049925049,0.0,False,True
user_0987,2020-08-24,08/08/2021,69.0,Male,Mobile,196.91907301383372,4.0,False,False
user_0988,05/08/2021,10/23/2021,30.0,nan,Mobile,475.7702349725973,0.0,False,False
user_0989,01/04/2020,2020-05-19,58.0,Male,Desktop,787.7051550785707,9.0,False,False
user_0990,2021-10-27,2022-05-06,63.0,Male,Mobile,386.8492674053064,7.0,False,False
user_0991,03/17/2021,2021-07-24,67.0,Male,Tablet,736.850610382732,1.0,True,False
user_0992,01/29/2020,2020-12-30,32.0,Female,Desktop,511.0192985313708,5.0,False,False
user_0993,09/01/2021,2022-03-26,59.0,Male,Mobile,642.5007679031921,9.0,True,False
user_0994,2022-03-15,2022-06-08,24.0,Female,Mobile,417.5717174350434,9.0,True,False
user_0995,2020-03-15,2020-10-16,57.0,Female,Mobile,516.8761763291333,4.0,False,False
user_0996,2022-04-17,,45.0,Female,Desktop,587.3430496337756,9.0,True,False
user_0997,2020-05-07,2021-04-17,49.0,Female,Mobile,283.35320522116314,3.0,False,False
user_0998,02/11/2020,2020-07-09,52.0,Female,Desktop,554.7826257958022,0.0,True,False
user_0999,2020-02-10,09/01/2020,32.0,Male,Desktop,0.1,2.0,True,False
